p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.3913354146974e-87	0.32293425887319	0.272	0.189	3.03617214195268e-83	5	PRKACB
7.28689771931134e-85	0.276379177938428	0.276	0.194	1.59014682030812e-80	5	MRI1
4.15971569399819e-83	0.250094412492906	0.29	0.206	9.07733158744286e-79	5	CSNK1A1
8.14373261168264e-83	0.341118249512126	0.259	0.181	1.77712533052138e-78	5	ERGIC3
3.7135259689501e-80	0.267166737950951	0.272	0.192	8.10365636944291e-76	5	SRP14
1.83051707189762e-76	0.268062652396422	0.262	0.187	3.99455435429499e-72	5	TBCA
1.1174228823718e-74	0.293557736077204	0.258	0.184	2.43844021391174e-70	5	PSTPIP1
7.44584157123082e-72	0.253687889506332	0.275	0.199	1.62483154767399e-67	5	CALCOCO2
0	1.68821132021319	0.399	0.094	0	6	CD5
0	1.64585904073302	0.563	0.159	0	6	S100A13
0	1.54395402000147	0.841	0.515	0	6	S100A11
0	1.54243097071649	0.829	0.494	0	6	S100A4
0	1.33720810812916	0.263	0.074	0	6	GPR183
0	1.22404860221248	0.548	0.185	0	6	CD3G
0	1.14723239589276	0.446	0.147	0	6	CD3D
0	1.12598847972621	0.637	0.308	0	6	S100A10
0	1.11387423324526	0.608	0.307	0	6	ENSBTAG00000047919
0	1.10174213482526	0.25	0.115	0	6	NFKBIA
0	1.05181130104928	0.507	0.206	0	6	IL7R
0	1.04825273762695	0.854	0.61	0	6	ENSBTAG00000019017
0	1.0241862538879	0.579	0.287	0	6	LY6E
0	1.01990605790875	0.317	0.139	0	6	IFI27L2
0	0.995964851650023	0.873	0.416	0	6	CD3E
0	0.993673432887931	0.361	0.148	0	6	LAT
0	0.962958790546412	0.392	0.185	0	6	LGALS3
0	0.962561044948953	0.355	0.174	0	6	ANXA6
0	0.941887772329282	0.353	0.167	0	6	GLIPR2
0	0.927817722665929	0.278	0.131	0	6	GRINA
0	0.88432618201954	0.923	0.746	0	6	CRIP1
0	0.872823828205149	0.692	0.392	0	6	COTL1
0	0.855752403036872	0.264	0.13	0	6	NENF
0	0.838999842860528	0.334	0.159	0	6	CDC25B
0	0.832369394757713	0.421	0.241	0	6	ITGB1
0	0.818329788488754	0.322	0.137	0	6	SIT1
0	0.812993967137978	0.604	0.342	0	6	PTMS
0	0.810595645490839	0.398	0.204	0	6	ADM5
0	0.799855898845399	0.253	0.118	0	6	ITGB7
0	0.760093827994475	0.805	0.573	0	6	NCR3
0	0.759173932117596	0.345	0.18	0	6	TMEM156
0	0.755809092297687	0.357	0.188	0	6	RHOG
0	0.733565718872043	0.971	0.778	0	6	ENSBTAG00000020116
0	0.705973933403824	0.892	0.641	0	6	GAPDH
0	0.679472268148904	0.871	0.623	0	6	ITM2B
0	0.652308905648722	0.556	0.349	0	6	HINT1
0	0.652132430162651	0.642	0.398	0	6	CNN2
0	0.650888254376971	0.854	0.657	0	6	ENSBTAG00000051845
0	0.648196721155946	0.605	0.397	0	6	ARL6IP1
0	0.636584856499141	0.894	0.676	0	6	SRGN
0	0.616823496490297	0.669	0.442	0	6	LIMD2
0	0.615904039128731	0.95	0.768	0	6	SH3BGRL3
0	0.608998520257213	0.536	0.336	0	6	GNG5
0	0.608616695897273	0.619	0.388	0	6	FXYD5
0	0.604078685982173	0.997	0.951	0	6	ACTB
0	0.598683949948643	0.912	0.7	0	6	SERF2
0	0.591347040045614	0.386	0.216	0	6	SEPTIN1
0	0.582703798853221	0.552	0.349	0	6	ATP5ME
0	0.563450055271059	0.543	0.343	0	6	ARF6
0	0.560336794887176	0.684	0.457	0	6	TAGLN2
0	0.555498180061337	0.546	0.35	0	6	NDFIP1
0	0.550564278407434	0.996	0.939	0	6	CD52
0	0.517301540859403	0.884	0.675	0	6	MYL6
0	0.516538874645175	0.978	0.858	0	6	PFN1
0	0.514360422032552	0.999	0.968	0	6	TMSB10
0	0.508740194029528	0.833	0.606	0	6	RPL3
0	0.505041247444006	0.933	0.769	0	6	SLC25A6
0	0.503021218364528	0.876	0.666	0	6	ARPC2
0	0.500321341638064	1	0.988	0	6	TMSB4X
0	0.496377556704381	0.917	0.723	0	6	FTH1
0	0.492221615198573	0.569	0.353	0	6	FYB1
0	0.488389729495551	0.604	0.398	0	6	COX6A1
0	0.481341704671903	0.501	0.29	0	6	GYPC
0	0.474357729442118	0.934	0.809	0	6	ACTG1
0	0.451898816334127	0.855	0.647	0	6	RAC2
0	0.448811320958064	1	0.975	0	6	ENSBTAG00000002069
0	0.436143870023302	0.443	0.257	0	6	SEPTIN9
0	0.429087718634976	0.903	0.698	0	6	COX4I1
0	0.421038088782749	0.885	0.69	0	6	CALM1
0	0.395124213027564	0.999	0.975	0	6	UBA52
0	0.35778369395339	0.983	0.914	0	6	RPSA
0	0.255667950465051	0.999	0.977	0	6	ZC3H10
1.48676573704159e-300	0.519791145748432	0.3	0.152	3.24442019137215e-296	6	FKBP11
2.30043110289042e-300	0.451598740152351	0.646	0.441	5.02000075272748e-296	6	ELOB
4.03728205950152e-300	0.412891447245114	0.828	0.609	8.81015691024421e-296	6	OAZ1
9.89592716698241e-300	0.495311288255668	0.509	0.321	2.1594892263789e-295	6	ENO1
6.13983453125123e-299	0.437950804935967	0.697	0.494	1.33983469140964e-294	6	COX6C
3.59113151304561e-292	0.434449780509145	0.675	0.465	7.83656718776813e-288	6	SELENOW
4.69062267678832e-292	0.517185955560693	0.462	0.284	1.02358768052875e-287	6	NME2
7.24682741056525e-292	0.549712741783229	0.465	0.289	1.58140267753355e-287	6	NDUFA1
3.56571807482672e-290	0.582850010841521	0.434	0.264	7.78110998288686e-286	6	PPP4C
1.47151476348899e-289	0.779538046504036	0.257	0.127	3.21113951688568e-285	6	CMC2
2.12194673637185e-289	0.570143377150048	0.507	0.325	4.63051216811066e-285	6	CD99
3.79582887481234e-284	0.703771477052896	0.278	0.141	8.2832577706155e-280	6	GSTP1
2.06451910039931e-283	0.532061871654528	0.422	0.253	4.50519358089137e-279	6	APRT
2.12002942627648e-280	0.412995869767805	0.834	0.62	4.62632821402053e-276	6	LAPTM5
5.4155424190538e-278	0.307403596361594	0.997	0.968	1.18177966668592e-273	6	RPL10
4.09532705684357e-272	0.490992667350941	0.507	0.326	8.93682270344404e-268	6	CYBA
6.55435720004917e-271	0.46542659339284	0.451	0.277	1.43029182819473e-266	6	EVL
1.07129141315965e-269	0.560656935927291	0.401	0.24	2.33777212179698e-265	6	DBI
8.0342440909906e-269	0.46752907631351	0.501	0.322	1.75323274553597e-264	6	APBB1IP
2.40127323773796e-268	0.392114139729643	0.617	0.421	5.24005845939177e-264	6	NDUFB10
5.20690819860724e-268	0.395680333973956	0.815	0.591	1.13625150710007e-263	6	MYL12A
8.5172677556414e-266	0.573018874353965	0.399	0.239	1.85863816963607e-261	6	ATP6V0E1
5.50916860253571e-263	0.616099900531927	0.29	0.155	1.20221077244534e-258	6	TBC1D10C
1.01749417626522e-260	0.462034779448606	0.713	0.524	2.22037579144596e-256	6	ENSBTAG00000027204
3.39122257964334e-260	0.368436819916748	0.693	0.487	7.4003259132977e-256	6	ARPC1B
1.02521025934052e-257	0.467464592238144	0.492	0.319	2.23721382793288e-253	6	ARPC4
5.98364759685204e-257	0.409534058534208	0.644	0.453	1.30575157858505e-252	6	EIF3K
7.54155398271947e-257	0.256200319138151	0.987	0.919	1.64571791010904e-252	6	RPL18A
4.39211767281951e-255	0.375686035844468	0.701	0.502	9.58447918562674e-251	6	ARPC3
3.97343160425565e-254	0.421493583393218	0.643	0.449	8.67082244680668e-250	6	IL2RG
7.09823096829106e-254	0.35949994956087	0.694	0.497	1.54897596190047e-249	6	LSP1
1.43261087014176e-253	0.390765421581889	0.302	0.161	3.12624344082334e-249	6	FAM107B
1.47512259584023e-251	0.389056288092514	0.668	0.473	3.21901252864254e-247	6	GMFG
1.52887809333941e-251	0.362929626269225	0.468	0.294	3.33631777528526e-247	6	ALDOA
1.11261499193445e-250	0.344213005226969	0.874	0.69	2.42794843539936e-246	6	CFL1
1.36685412547158e-247	0.462291207613706	0.419	0.258	2.98274907260408e-243	6	POLR2L
1.38832721066147e-241	0.640109781388333	0.356	0.213	3.02960763910546e-237	6	WDR1
3.82409018615314e-239	0.371744199588933	0.654	0.465	8.34492960422338e-235	6	TMA7
1.14987180992391e-238	0.63798589645988	0.308	0.174	2.50925026361596e-234	6	ACAP1
3.68336708407962e-234	0.403090997891872	0.453	0.287	8.03784365087855e-230	6	TLE5
4.30130649687803e-234	0.397979782230334	0.547	0.37	9.38631103748723e-230	6	PBX2
7.05793955325763e-233	0.390040655466811	0.596	0.412	1.54018356931188e-228	6	PSMB9
1.41382989722173e-231	0.382205627892479	0.711	0.521	3.08525960171726e-227	6	ATP5F1E
1.47955944574404e-228	0.579950965618493	0.314	0.18	3.22869462250264e-224	6	RASGRP2
1.88299705596638e-226	0.861167767192663	0.254	0.138	4.10907617552983e-222	6	IFITM3
9.76570254441028e-225	0.472477501182792	0.344	0.204	2.13107160924121e-220	6	ENSBTAG00000065216
2.64997081853481e-222	0.563702474662825	0.309	0.178	5.78276632020666e-218	6	REX1BD
8.58752325310708e-222	0.379558871424425	0.63	0.448	1.87396932429303e-217	6	PCBP1
1.77427024955937e-221	0.443033631601378	0.476	0.314	3.87181253858846e-217	6	DAZAP2
1.08201696719534e-219	0.575172687656345	0.317	0.183	2.36117742581368e-215	6	ENSBTAG00000035855
1.08911601440528e-218	0.735370059062209	0.269	0.151	2.3766689666352e-214	6	PGAM1
3.61320301805009e-218	0.465543524088786	0.401	0.253	7.8847316259889e-214	6	UQCR11
2.66638111128979e-217	0.289751126723662	0.925	0.824	5.81857686105658e-213	6	RPL38
4.16130616275795e-216	0.595414150411182	0.291	0.166	9.0808023083704e-212	6	U2AF1L4
1.46162163826323e-214	0.47036388371865	0.407	0.259	3.18955073901802e-210	6	ARPC5
3.04414876250339e-214	0.429885542368862	0.412	0.262	6.64294142953489e-210	6	ROMO1
8.87265823228429e-210	0.505622006598491	0.369	0.229	1.93619147944908e-205	6	POLE4
1.27539933878584e-209	0.40409359900876	0.488	0.329	2.78317643709846e-205	6	MAP1LC3B
3.08253019185163e-209	0.590911881272917	0.318	0.189	6.72669738465863e-205	6	MFNG
6.13875179056422e-208	0.36163340057051	0.499	0.336	1.33959841573692e-203	6	SNRPD2
1.12643485637905e-205	0.476101106269486	0.394	0.251	2.45810614359035e-201	6	PTPRCAP
1.61144718924265e-202	0.725845250215157	0.254	0.143	3.5165000563653e-198	6	MRPL11
7.73065038903837e-202	0.423852702841953	0.445	0.294	1.68698252789595e-197	6	COX8A
1.43782697798491e-201	0.256313776353572	0.957	0.857	3.13762603135867e-197	6	RPS13
5.9088957723573e-200	0.427833512123886	0.419	0.271	1.28943923544381e-195	6	BBLN
6.07483900375268e-200	0.432185021227514	0.43	0.283	1.32565136739891e-195	6	PPP1CA
1.37594128601049e-198	0.752227305043819	0.272	0.158	3.0025790743321e-194	6	TAP1
2.19913031702216e-197	0.581648900543455	0.263	0.149	4.79894217780575e-193	6	NDUFB1
3.97885376186192e-197	0.413484051034574	0.432	0.284	8.68265467913509e-193	6	NDUFA3
7.04187980215388e-197	0.52239943460103	0.625	0.463	1.53667901042602e-192	6	SAT1
4.04428504514433e-196	0.486111712133176	0.363	0.229	8.82543882551395e-192	6	ZYX
9.49399187740707e-195	0.35178313259526	0.572	0.406	2.07177890748777e-190	6	PSMG4
1.60690765097586e-194	0.327765662000795	0.587	0.412	3.50659387595953e-190	6	CALR
5.09249739046382e-194	0.485135604003802	0.446	0.3	1.11128478054701e-189	6	GSTP1.1
1.93479516567452e-192	0.381698764284139	0.485	0.331	4.22211001053495e-188	6	ATP6V1G1
2.82542358867562e-192	0.393392849746546	0.409	0.266	6.16563935520795e-188	6	NDUFB11
5.40297556305794e-190	0.330877187815577	0.461	0.308	1.1790373273705e-185	6	COX5A
5.25448579435177e-188	0.665898313157747	0.271	0.159	1.14663389004344e-183	6	QSOX1
1.70269241405247e-187	0.338474718384597	0.609	0.435	3.71561538594531e-183	6	GUK1
1.81041516709668e-187	0.315772263138	0.526	0.363	3.95068797763838e-183	6	MIF
3.7008135359701e-187	0.42644124562195	0.439	0.292	8.07591529819395e-183	6	PKM
4.64269243522621e-186	0.4078527910271	0.393	0.255	1.01312834321506e-181	6	RNF181
1.13728903824238e-185	0.388379316123831	0.428	0.284	2.48179213925253e-181	6	GNB2
1.58630394060629e-185	0.473097984550896	0.298	0.178	3.46163245919105e-181	6	MRPS26
1.92048215686759e-185	0.264617603342272	0.968	0.89	4.19087616271645e-181	6	RPL35A
2.78767176255295e-185	0.346292479337849	0.476	0.324	6.08325732024304e-181	6	ATP5MC3
1.51917515918694e-178	0.581359633995267	0.324	0.204	3.31514403237774e-174	6	RAP2B
5.80925257167437e-178	0.427704694219272	0.356	0.228	1.26769509619078e-173	6	DYNLRB1
1.95420414419169e-176	0.307639242333989	0.736	0.547	4.26446428345511e-172	6	GPX1
5.42246735310199e-176	0.41430144447733	0.312	0.191	1.18329082579392e-171	6	SUB1
9.3892747059092e-175	0.550527699739126	0.267	0.158	2.04892752632351e-170	6	TPRG1L
1.44651129038348e-173	0.288819727115006	0.479	0.327	3.15657693787482e-169	6	EIF5A
3.48120811037485e-171	0.318618804201265	0.467	0.32	7.59669233845999e-167	6	LDHB
5.69968472122053e-171	0.382447565208399	0.676	0.508	1.24378519986474e-166	6	UCP2
9.8838546702721e-171	0.288992154464713	0.709	0.537	2.15685476614678e-166	6	CD48
6.73265892185262e-170	0.405500134429582	0.338	0.215	1.46920082992668e-165	6	ERH
7.64970825346437e-169	0.415430374971769	0.301	0.184	1.66931933507099e-164	6	PLPP6
2.51694026815827e-167	0.257583917795981	0.617	0.45	5.49246705317498e-163	6	COX5B
1.07827976404899e-166	0.30477969324391	0.723	0.541	2.35302210110771e-162	6	PPDPF
1.39952121316604e-166	0.435194792017023	0.338	0.216	3.05403519137094e-162	6	MRPL41
2.79181110106694e-166	0.388789071752491	0.396	0.264	6.09229018474827e-162	6	ATP6V0C
5.46764087932152e-165	0.4346609832976	0.382	0.252	1.19314859268554e-160	6	CAP1
3.90480820000674e-164	0.352287145285555	0.412	0.278	8.52107245405471e-160	6	MICOS13
3.29616628307322e-163	0.336974662054867	0.458	0.316	7.19289406292237e-159	6	PSMA7
1.96961524413125e-162	0.37584728675149	0.405	0.273	4.29809438574321e-158	6	TMEM14C
3.33693822072401e-162	0.276127731124043	0.51	0.359	7.28186658526393e-158	6	UBL5
4.53311995436545e-161	0.357270845760223	0.396	0.264	9.89217436441628e-157	6	BANF1
2.13706546387341e-160	0.329361876217693	0.612	0.446	4.66350425526456e-156	6	EMP3
3.00087813870901e-160	0.532047111762669	0.283	0.173	6.5485162742908e-156	6	CCS
1.68698745437249e-158	0.311307915834451	0.438	0.301	3.68134402293165e-154	6	CAPNS1
3.78299069274308e-158	0.350632119110575	0.788	0.61	8.25524228970396e-154	6	VIM
2.00103379209058e-157	0.322241872547824	0.529	0.379	4.36665594110007e-153	6	CD37
3.13443208573338e-157	0.338339042021865	0.506	0.362	6.83995769748739e-153	6	RPL22L1
2.33327282154899e-155	0.408949226999192	0.337	0.218	5.09166795118421e-151	6	COX7A2L
4.83312259408863e-155	0.357558699103222	0.353	0.231	1.05468401248202e-150	6	SNRPD3
2.09077732017444e-153	0.32902486955935	0.422	0.29	4.56249426808466e-149	6	PSMB4
5.44509871858449e-151	0.421840332365086	0.328	0.213	1.18822944236951e-146	6	VAMP8
5.60409749355723e-151	0.293883336642053	0.474	0.334	1.22292615504406e-146	6	UBE2D3
1.65319722417219e-149	0.388323095863194	0.302	0.191	3.60760698258855e-145	6	ENSBTAG00000057942
3.72521461883412e-149	0.392787198810131	0.305	0.193	8.12916334121981e-145	6	ENSBTAG00000062895
7.87529491297545e-149	0.336382056637829	0.407	0.278	1.7185468559095e-144	6	NDUFA7
1.10123371597201e-148	0.289406792209028	0.321	0.203	2.40311221499413e-144	6	SPTAN1
1.25808923040374e-146	0.365605789113979	0.414	0.285	2.74540231858704e-142	6	ENSBTAG00000050052
4.59873536950586e-146	0.283003921131306	0.599	0.445	1.00353603233357e-141	6	HMGB2
5.03080656617053e-146	0.269507052246084	0.504	0.36	1.09782260886973e-141	6	ENSBTAG00000039555
1.0354290862455e-145	0.269275353261162	0.453	0.317	2.25951335200494e-141	6	ATP5MF
3.3789605671364e-145	0.326579443228741	0.259	0.156	7.37356774960506e-141	6	ENSBTAG00000069893
2.52394995049711e-144	0.408495772011709	0.273	0.169	5.50776358197479e-140	6	TPI1
4.54174894395071e-144	0.250054657854875	0.508	0.364	9.91100454548925e-140	6	ATP5PD
1.56389160469265e-143	0.3888486894374	0.356	0.238	3.41272425976029e-139	6	VPS28
1.86342880902093e-143	0.279478717949735	0.432	0.299	4.06637434704548e-139	6	CHCHD2
2.4914443995948e-143	0.335069460449422	0.378	0.255	5.43682996879577e-139	6	FIS1
4.88204773282594e-142	0.28670371116488	0.428	0.297	1.06536045625728e-137	6	SF3B6
2.89812687652863e-141	0.569761551339792	0.299	0.194	6.32429246996079e-137	6	PLP2
1.17669146300307e-139	0.532483715287444	0.278	0.176	2.5677761105653e-135	6	ANXA1
3.10205340137161e-139	0.277802865796782	0.303	0.192	6.76930093247312e-135	6	CD44
5.15385404748088e-138	0.354937178443787	0.355	0.239	1.12467403024128e-133	6	EDF1
2.42688584574803e-137	0.263066936286728	0.443	0.309	5.29595029259135e-133	6	SRI
3.09543653972873e-136	0.532325475417199	0.261	0.164	6.75486161699604e-132	6	TPST2
3.16341884364515e-136	0.52754286102025	0.252	0.156	6.90321260060246e-132	6	FERMT3
1.77000219883745e-135	0.407612950728203	0.279	0.177	3.86249879830307e-131	6	PAXX
5.46287178640927e-135	0.265730487490294	0.765	0.597	1.19210788123023e-130	6	CORO1A
1.39337850567367e-134	0.441172801506385	0.265	0.166	3.04063057508108e-130	6	BLOC1S1
7.0889299832368e-134	0.346550640838988	0.341	0.227	1.54694630094193e-129	6	TOMM6
1.57254604891684e-133	0.394548116195014	0.294	0.19	3.43160998794634e-129	6	NEDD8
4.33906018641275e-133	0.349879825787606	0.424	0.299	9.4686971387899e-129	6	TSPO
2.37627131184469e-130	0.31421091363585	0.457	0.329	5.18549925670748e-126	6	GABARAPL2
3.19038086635408e-130	0.265110437814879	0.794	0.648	6.96204912655788e-126	6	H3-3A
1.51618153173389e-129	0.36141060097563	0.321	0.212	3.30861133854969e-125	6	SNRPB
2.39409963457419e-128	0.296093804079241	0.344	0.233	5.2244042225678e-124	6	ATP5F1C
2.66297072548859e-128	0.373063274512882	0.356	0.244	5.8111347171612e-124	6	VAMP5
3.07897633063618e-128	0.626556814300145	0.333	0.23	6.71894214871427e-124	6	PVRIG
3.29377803996204e-128	0.359567512885174	0.328	0.22	7.18768243880516e-124	6	PSMB2
6.97989484408873e-128	0.252543886677547	0.463	0.333	1.52315265287704e-123	6	GIMAP5
9.27103546753413e-128	0.346061559119206	0.283	0.182	2.0231253597253e-123	6	CALM3
2.53416201963375e-126	0.350955253268431	0.285	0.184	5.53004835924476e-122	6	LEPROTL1
2.49615200551446e-125	0.260096590614201	0.414	0.29	5.44710290643366e-121	6	PSME2
4.19731587441529e-125	0.415852460211386	0.262	0.167	9.15938270114905e-121	6	SF3B5
6.85712073962282e-125	0.505810549408286	0.257	0.164	1.49636088780049e-120	6	PPP1CC
1.36410384017505e-124	0.427986162046012	0.31	0.207	2.97674740002999e-120	6	YWHAQ
2.40026679881728e-124	0.399836804166487	0.311	0.208	5.23786220837906e-120	6	NTAN1
4.282001279856e-124	0.366853978144752	0.504	0.372	9.34418319290176e-120	6	ENSBTAG00000048470
1.72433172157738e-123	0.406915117922425	0.269	0.172	3.76283668282616e-119	6	CDK2AP2
1.02828253750613e-122	0.308975839112782	0.37	0.257	2.24391815334588e-118	6	PSMB1
1.16955145641924e-122	0.403584453028555	0.252	0.159	2.55219518819807e-118	6	MRPL23
2.77383337604338e-122	0.260771927657932	0.597	0.447	6.05305919320187e-118	6	ZFP36L2
3.1634204984741e-121	0.28720998603124	0.438	0.315	6.90321621177018e-117	6	SAP18
9.58149404663786e-121	0.344244514618613	0.295	0.195	2.09087363085731e-116	6	FAM32A
1.60184643374101e-120	0.342542690610956	0.38	0.266	3.49554928770963e-116	6	ANXA2
2.45569346351386e-120	0.297496317322023	0.35	0.24	5.35881427607994e-116	6	SPCS1
2.73994798419039e-120	0.355342631320395	0.284	0.186	5.97911449110026e-116	6	COX14
3.51610677074764e-120	0.268421529928881	0.341	0.229	7.6728481951255e-116	6	ENSBTAG00000050046
8.68936131254188e-120	0.359134466241969	0.274	0.177	1.89619242562289e-115	6	SMIM20
1.84608161186321e-119	0.381700836209015	0.281	0.184	4.02851929340789e-115	6	POLR1D
2.34890808121297e-118	0.298374333825195	0.314	0.21	5.12578721482294e-114	6	NME1
5.54841999952198e-117	0.39731383390774	0.264	0.171	1.21077621229569e-112	6	RAB5C
1.64151627025917e-115	0.333535605459151	0.395	0.28	3.58211680495955e-111	6	ENSBTAG00000052720
8.14844382157998e-115	0.265488157019323	0.367	0.256	1.77815341074518e-110	6	POMP
3.91135997847618e-114	0.376565631126324	0.262	0.17	8.53536974503071e-110	6	NDUFB7
8.93405408231212e-114	0.301162165819591	0.328	0.225	1.94958928184215e-109	6	COPS9
2.77527090187773e-113	0.306610945412961	0.311	0.21	6.05619616207758e-109	6	YJEFN3
1.78489672158091e-112	0.258309898622074	0.328	0.224	3.89500162583387e-108	6	ATP5PF
2.05014041080116e-112	0.324597866594553	0.315	0.214	4.47381640445029e-108	6	PSMB3
3.78701741711087e-112	0.304875411497976	0.302	0.204	8.26402940761935e-108	6	HYPK
8.3157042035115e-112	0.285068604020118	0.361	0.252	1.81465297129028e-107	6	SQSTM1
1.72738739405987e-109	0.421470927888975	0.263	0.172	3.76950477131745e-105	6	CITED2
1.75613141020845e-109	0.358282965645745	0.264	0.173	3.83222996335688e-105	6	TOMM22
3.30416187930747e-109	0.299109157536144	0.344	0.239	7.21034205302476e-105	6	ENSBTAG00000040331
1.23167114985518e-106	0.406654182826893	0.254	0.167	2.68775278321397e-102	6	BCAP31
1.56115268301148e-106	0.287246329718262	0.351	0.247	3.40674738486764e-102	6	TMEM59
2.0924603487046e-105	0.287046987932223	0.321	0.221	4.56616697294318e-101	6	FKBP1A
3.47289045705476e-105	0.355302419723975	0.326	0.226	7.57854155538491e-101	6	PHGDH
2.77061027191327e-104	0.250970655437464	0.394	0.284	6.04602573536913e-100	6	ARF1
5.57613878867327e-103	0.289711966319254	0.372	0.267	1.21682500646428e-98	6	SOD1
1.67388883921556e-102	0.310568270285535	0.381	0.275	3.65276022493619e-98	6	TSC22D3
3.65849972246322e-102	0.256791177729901	0.311	0.214	7.98357809435924e-98	6	PARK7
1.28360075604599e-99	0.310398211847714	0.296	0.203	2.80107356984357e-95	6	LAMTOR4
1.54316476736385e-98	0.297062520353135	0.281	0.19	3.3674941553414e-94	6	CST7
9.92574687342532e-95	0.303347230078	0.298	0.207	2.16599648271887e-90	6	TOMM20
8.00101338332881e-94	0.280535467192456	0.3	0.209	1.74598114051001e-89	6	ACTR2
1.60418522211651e-93	0.294871396355709	0.252	0.168	3.50065299170265e-89	6	SNRPG
2.5012690085016e-93	0.264883944189801	0.282	0.193	5.4582692303522e-89	6	ENSBTAG00000065446
4.90809187798954e-92	0.268303170194592	0.281	0.193	1.07104380961488e-87	6	GNAI2
3.13351301013143e-90	0.290156035345371	0.252	0.169	6.83795209070881e-86	6	COX17
4.65323782780898e-88	0.292146646018343	0.255	0.174	1.01542955878448e-83	6	NDUFB8
9.65467545652894e-86	0.255596779703883	0.338	0.244	2.10684327812375e-81	6	TMBIM4
1.01185539528284e-80	0.324596113238408	0.252	0.174	2.20807084358621e-76	6	IFI47
5.424385189913e-80	0.33457584040014	0.461	0.362	1.18370933614282e-75	6	ENSBTAG00000050846
2.89110646606211e-76	0.290011119257791	0.26	0.183	6.30897253024073e-72	6	MAPK1IP1L
2.15064974267989e-69	0.351735594033968	0.304	0.225	4.69314786847606e-65	6	CD247
5.7400757930977e-61	0.250002915163016	0.257	0.187	1.25259933956978e-56	6	JUND
7.21810500545288e-54	0.284575715140106	0.327	0.249	1.57513487428993e-49	6	ENSBTAG00000000144
0	4.05111636235377	0.571	0.035	0	7	ENSBTAG00000009656
0	3.4360881431123	0.501	0.041	0	7	BOLA-DRA
0	3.31074532615573	0.914	0.124	0	7	ENSBTAG00000064664
0	2.97061413513138	0.749	0.097	0	7	ENSBTAG00000013919
0	2.81246106591601	0.559	0.069	0	7	ENSBTAG00000006383
0	2.75567705585414	0.345	0.042	0	7	RAB38
0	2.66809081395339	0.851	0.163	0	7	CD74
0	2.64225182466389	0.285	0.034	0	7	SCIN
0	2.17896792292343	0.839	0.214	0	7	ENSBTAG00000011019
0	2.15029772765586	0.42	0.073	0	7	TNFAIP3
0	2.10405346035681	0.998	0.5	0	7	CCL5
0	2.06883817490631	0.766	0.191	0	7	BLA-DQB
0	1.97233692812184	0.604	0.13	0	7	NKG2A
0	1.95359959983733	0.648	0.138	0	7	NCR1
0	1.7523250441722	0.263	0.048	0	7	TRMT9B
0	1.75162043058208	0.259	0.05	0	7	TRIOBP
0	1.66068777400143	0.445	0.102	0	7	FGR
0	1.64790826227688	0.833	0.25	0	7	ENSBTAG00000030426
0	1.62584351025326	0.342	0.075	0	7	IL12RB2
0	1.6152860355719	0.361	0.084	0	7	SOCS1
0	1.60608268803784	0.339	0.075	0	7	EOMES
0	1.59835240029906	1	0.777	0	7	ENSBTAG00000020116
0	1.58692163124864	0.819	0.261	0	7	IL2RB
0	1.58541572666338	0.556	0.139	0	7	LITAF
0	1.57648885198008	0.728	0.206	0	7	C5H12orf75
0	1.54520818701871	0.813	0.238	0	7	ENSBTAG00000051183
0	1.5340405293767	0.717	0.226	0	7	KLRD1
0	1.51516456674264	0.254	0.06	0	7	DDIT4
0	1.51343664242765	0.564	0.148	0	7	TSPAN4
0	1.48497464215963	0.455	0.114	0	7	SYPL1
0	1.47722660412233	0.995	0.409	0	7	FCER1G
0	1.4705638808889	0.568	0.148	0	7	DTNBP1
0	1.46236280311034	0.412	0.097	0	7	ADGRG1
0	1.45807387873337	0.436	0.101	0	7	ENSBTAG00000049995
0	1.45512166666982	0.273	0.064	0	7	ASS1
0	1.42201917137611	0.378	0.094	0	7	EFHD2
0	1.38996685319245	0.686	0.207	0	7	ENSBTAG00000054938
0	1.38292594809077	0.826	0.295	0	7	WARS1
0	1.37409845633979	0.414	0.115	0	7	ENSBTAG00000009943
0	1.36660467264823	0.895	0.361	0	7	LGALS9
0	1.34855357583312	0.327	0.085	0	7	SERTAD1
0	1.33630963477706	0.259	0.067	0	7	RHOQ
0	1.33621841649466	0.96	0.393	0	7	HOPX
0	1.31612988587639	0.423	0.115	0	7	TMED3
0	1.31486007450959	0.433	0.119	0	7	SYK
0	1.31016164491725	0.258	0.067	0	7	ENSBTAG00000054461
0	1.30024390432611	0.357	0.095	0	7	A4GALT
0	1.29781079683994	0.506	0.145	0	7	SH3BP1
0	1.29246288351617	0.404	0.099	0	7	ZFP36
0	1.27431373350038	0.79	0.266	0	7	IFI6
0	1.27339404731778	0.426	0.116	0	7	S1PR5
0	1.24778608537692	0.869	0.321	0	7	NKG7
0	1.23104249994544	0.987	0.421	0	7	IDO1
0	1.23082172586482	0.311	0.085	0	7	ZNF296
0	1.22378269197597	0.988	0.599	0	7	RPL3
0	1.20866978419768	0.476	0.138	0	7	LAP3
0	1.19876951463855	0.332	0.085	0	7	ENSBTAG00000048353
0	1.19388270857606	0.693	0.195	0	7	ZEB2
0	1.18110327545908	0.809	0.297	0	7	ITGB2
0	1.1736081679648	0.49	0.148	0	7	ICAM3
